group,n,d_SD,d_UN,d_BE,d_TR,d_CO,d_SE,d_PO,d_AC,d_HE,d_ST,dim_openness,dim_transcendence,dim_conservation,dim_enhancement,group_order,cntry,variable,var_label
Women,418,0.516849677266071,0.8901824113518139,1.2461533401178786,-0.29717340496821376,-0.6591556220902659,0.1969808096082905,-1.2794733225333412,-0.7551275672988419,0.19587813881053925,-0.5062066949615959,0.06884037370500477,1.0681678757348463,-0.2526227325460092,-1.0173004449160916,1,IS,gender,Gender
Low (0-3),305,0.5035928541756812,0.9508994472405478,1.2080732948048978,-0.5708369847853155,-0.698149256589648,-0.04711590668091118,-1.1462313888063154,-0.6062667432785457,0.288931971006551,-0.3626842369506605,0.14328019607719053,1.0794863710227225,-0.4396377000211105,-0.8762490660424306,0,IS,religiosity,Religiosity
Medium (4-6),240,0.40273084987023505,0.686577353105783,1.1634520095373615,-0.15765904371118708,-0.6034582115818939,0.10860682321094696,-1.0207186951136773,-0.6787981508343196,0.22919184946660998,-0.48079755684543846,0.050375047497135506,0.9250146813215723,-0.216694823201919,-0.8497584229739984,1,IS,religiosity,Religiosity
High (7-10),280,0.5485105072801622,0.7815789687331931,1.1829731933968577,0.02563595667560782,-0.6614165906002413,0.0674994460406559,-1.2723049077096151,-1.0037002914904634,0.2687671693041504,-0.33575503442162585,0.16050754738756223,0.9822760810650253,-0.1894270626279925,-1.1380025996000391,2,IS,religiosity,Religiosity
15-29,421,0.3101132488701805,0.34121014671442235,0.28453511275406534,-0.38269655230427246,-0.30025232635488214,0.3087191088642141,-0.4870910952189223,0.141625338264972,-0.10655714457716903,-0.2976692992547938,-0.032012200884878286,0.31287262973424385,-0.12399828834881436,-0.17273287847697516,0,IT,age,Age group
30-44,559,0.24726574926794093,0.35723590741421646,0.29164884894062426,-0.06679138765493255,-0.11595774676614586,0.4531920966435631,-0.4758804350154731,0.08324802823113711,-0.3373618656637375,-0.6105014116661334,-0.23353250935397665,0.3244423781774204,0.09014765407416157,-0.196316203392168,1,IT,age,Age group
45-59,693,0.2358535576051644,0.3930323890187255,0.35966861181172116,0.09782813466211288,-0.0007805774003438963,0.5802751350799381,-0.5506866965023212,-0.009634668148397363,-0.4851519858602385,-0.8254028890715776,-0.358175011448562,0.37635050041522333,0.22577423078056905,-0.2801606823253593,2,IT,age,Age group
60-74,678,0.09220866293567849,0.5036364798339638,0.44998959165720775,0.36953628173792175,0.16721534862948653,0.6952027690803931,-0.5931091646727957,-0.18995232206910903,-0.6912703497583917,-1.0663370772082148,-0.5557374206481162,0.4768130357455857,0.4106514664826004,-0.39072518120099126,3,IT,age,Age group
75+,410,-0.07022413722141244,0.4730271443926924,0.5047244703155579,0.6441488808189165,0.3208180503384585,0.862383625866081,-0.5499078786782294,-0.2952550551555268,-0.9297402473471322,-1.2014646759334926,-0.734579570260812,0.48887580735412517,0.609116852341152,-0.42377510913358496,4,IT,age,Age group
City & suburbs,315,0.18362904540034844,0.4230678482545506,0.4234298624349792,0.11014425297245788,-0.0209479590054031,0.5785173549990089,-0.5840151363620085,-0.20788589213357714,-0.35156253356416306,-0.7767195841545744,-0.31488671759800724,0.4232488553447649,0.2225712163220213,-0.3946784697364454,0,IT,domicil,Urbanisation
Town,1089,0.19015625343395245,0.44048234444686046,0.38384130014785717,0.11999055372264962,0.03166712198909523,0.5815897510343925,-0.5233790939940691,-0.01086218677108635,-0.5603558753575558,-0.8776782954247557,-0.41702609192057943,0.4121618222973588,0.24441580891537912,-0.26712064038257777,1,IT,domicil,Urbanisation
Village / rural,1369,0.13302564526912064,0.40117506127070474,0.3659636666035663,0.20098182856419283,0.05152526765269058,0.6088378037244176,-0.5298514291448274,-0.05266470083728783,-0.5738404259474088,-0.8123092261655402,-0.41770800228127614,0.38356936393713553,0.28721464211462616,-0.2918426433484262,2,IT,domicil,Urbanisation
Low (<12 yrs),1094,0.01336734642690649,0.4641468868121416,0.45688884648495304,0.39532920004319627,0.19638427349690313,0.7532858178208734,-0.570015524481019,-0.17054126791930774,-0.7529264654960739,-1.0273241259895223,-0.5896145801532152,0.4605178666485474,0.44833309712032426,-0.370338013547918,0,IT,education,Education
Medium (12-15 yrs),1110,0.2686991297730835,0.3565252735664717,0.3091085346311354,-0.037207406716983055,-0.08625511107861203,0.5069636479657681,-0.5104450632682814,0.018458080018488997,-0.3297032347752498,-0.6788348517585238,-0.2466129855868967,0.33281690409880355,0.1280266329052766,-0.2459934916248962,1,IT,education,Education
High (16+ yrs),510,0.3256302324841029,0.4773783822535609,0.3624985827535298,-0.09289792543770294,-0.15188827578073638,0.40622003020397573,-0.5519596425814903,0.02704799019118471,-0.39701063927110464,-0.6617604340017583,-0.24475393878979612,0.4199384825035454,0.05381127632851214,-0.2624558261951528,2,IT,education,Education
Men,1300,0.18720057119906425,0.3568959795378631,0.33350185200353183,0.03544743258344255,0.006984423106878848,0.5238467998133336,-0.5074551083923313,0.034194589886751565,-0.4476598332483015,-0.7091532462259039,-0.323539881505397,0.3451989157706975,0.18887145039798775,-0.23663025925278988,0,IT,gender,Gender
Women,1483,0.1377685028419712,0.4762380859466551,0.42752167876211356,0.27110997879944915,0.05533889004112019,0.6590331919454467,-0.561550300869942,-0.15919068389303787,-0.6066725676709767,-0.9444752218559251,-0.47147849496204874,0.45187988235438437,0.32849402026200536,-0.3604331308802679,1,IT,gender,Gender
Low (0-3),650,0.2849366510535552,0.451912849124703,0.3226686484091934,-0.35577262790307057,-0.16728120769271038,0.43342335178714403,-0.49547163674692435,0.05089349901716603,-0.21269397360149112,-0.5414705112203505,-0.15640927792276213,0.38729074876694825,-0.029876827936212297,-0.22228906886487915,0,IT,religiosity,Religiosity
Medium (4-6),1053,0.178403795717378,0.3846337701137423,0.34773323393982997,0.11541327360334944,0.04257981665985467,0.5928575354669227,-0.5342146428235155,-0.019727508945607836,-0.4970600131917591,-0.8058636204098443,-0.3754351128506962,0.3661835020267861,0.25041184870217464,-0.27697107588456166,1,IT,religiosity,Religiosity
High (7-10),1059,0.06989278333656126,0.4349911826503602,0.45438858054481596,0.5059724544093549,0.14435657008596864,0.6930276940005053,-0.5640592206303227,-0.1795008518038668,-0.7579929168668704,-1.032809991172063,-0.5739037793111623,0.44468988159758804,0.447785572831943,-0.37183667855209207,2,IT,religiosity,Religiosity
15-29,190,0.5540342592035448,0.11933983411094368,0.14613560767043493,-0.5411018653802473,-0.641786402300815,0.36147865636872156,-0.25840531579314924,0.16070484073826452,-0.05168292430621273,0.07927845054265482,0.19387659514666233,0.1327377208906893,-0.27380320377078016,-0.048850237527442344,0,LT,age,Age group
30-44,320,0.5533439759034393,0.1654765870722257,0.09933975948797205,-0.3191481100618075,-0.5262296826250574,0.5958388985155434,-0.36882281687450436,0.037601820035551604,-0.2127496806147886,-0.1017834689632368,0.07960360877513797,0.13240817328009888,-0.0828399014629839,-0.16561049841947637,1,LT,age,Age group
45-59,385,0.3813693779266814,0.24497275392685752,0.21372341770253714,0.13346538804715447,-0.26365740629290296,0.665830296422241,-0.6253797871143414,-0.11283507640322567,-0.35225715228061544,-0.4038867739225961,-0.12491999553424969,0.22934808581469734,0.1787085150556297,-0.3691074317587836,2,LT,age,Age group
60-74,304,0.1876693979440381,0.3558759077142208,0.32015182345929494,0.4542429128042352,0.09357792059412702,0.8439476767792958,-0.8005443280835111,-0.30277986958961806,-0.578232613805758,-0.7539656315711167,-0.38150961581094556,0.33801386558675783,0.4646210269177695,-0.5517881668252753,3,LT,age,Age group
75+,126,0.20409418298995163,0.46271394691127044,0.4986050853373064,0.5887075862999406,0.1540851914338724,0.7917179926813176,-1.0868603521854823,-0.3316098699381126,-0.551909145230327,-0.9163057087264257,-0.4213735569889337,0.4806595161242884,0.511503590138377,-0.7092351110617977,4,LT,age,Age group
City & suburbs,541,0.48077053670579795,0.19970698020911004,0.16640055316374844,-0.24310134613802975,-0.3603401049491817,0.6050121074820292,-0.4597629353625381,0.031595055472669296,-0.2723447815268855,-0.24516619922328886,-0.012246814681458818,0.18305376668642923,0.0009077638332140982,-0.2140839399449344,0,LT,domicil,Urbanisation
Town,435,0.3754129995611428,0.2751959917730064,0.20366604020305681,0.06751011021454353,-0.21309914589020681,0.6893963992151682,-0.6031595156655924,-0.2073433762562613,-0.3454967862722698,-0.38486931559965565,-0.1183177007702609,0.23943101598803163,0.18157889242945588,-0.40525144596092694,1,LT,domicil,Urbanisation
Village / rural,364,0.2870996489626321,0.2796881968851655,0.3238914595246308,0.3395825289748396,-0.24163771254620406,0.6435888566954092,-0.7099621034225035,-0.1085616534906139,-0.40701075526676017,-0.5294260600340895,-0.21642536377291546,0.3017898282048981,0.24734372488729714,-0.4096182293424767,2,LT,domicil,Urbanisation
Low (<12 yrs),311,0.2717627601586439,0.25064828572177555,0.19214360973956646,0.14104909444923247,-0.12512946228290156,0.6455257714976991,-0.6305092683601021,-0.1261561109080246,-0.28864430437743366,-0.4367232942231547,-0.15120161281398148,0.22139594773067103,0.22085350685445912,-0.37833268963406336,0,LT,education,Education
Medium (12-15 yrs),643,0.35427678360286,0.23137525352407295,0.2692495806896109,0.06909460974080937,-0.2568510919445113,0.6558245191930645,-0.5318504320582247,-0.13329348905969457,-0.3545608854060703,-0.41201776922911015,-0.1374339570107735,0.25031241710684193,0.15646523792827977,-0.3327416871971779,1,LT,education,Education
High (16+ yrs),371,0.6132998939198762,0.2681061629987808,0.14327488673069433,-0.24600527005644973,-0.49678937840175663,0.622716297005623,-0.5996007120094742,0.04399710469837775,-0.3070728357005896,-0.19090113256703867,0.03844197521741603,0.2056905248647376,-0.040075661590959696,-0.27780180365554813,2,LT,education,Education
Men,519,0.4352552098862783,0.17779249971126854,0.11530567494009523,-0.19756463958315465,-0.29866649467444684,0.5279784582108842,-0.3722916807205717,-0.020865059385707933,-0.2625770562677055,-0.19262468642333683,-0.006659660974950093,0.1465490873256819,0.010672214946746523,-0.1965783700531398,0,LT,gender,Gender
Women,823,0.36331512056488113,0.3020269548957414,0.30719518064605394,0.18684438803906148,-0.26576634097808377,0.7397816585045597,-0.7399414485660355,-0.13864266469359532,-0.3895387229404145,-0.5104082839167731,-0.1788772954307688,0.30461106777089764,0.2207578709120034,-0.43944201863440957,1,LT,gender,Gender
Low (0-3),368,0.5959062603597773,0.1679333439692638,0.10829610995438776,-0.29893495171514095,-0.46243579745815944,0.5428554411732227,-0.4008821773563367,-0.008907993289919272,-0.18765247713970484,-0.1347502623993938,0.09116784027355952,0.13811472696182578,-0.07236022852165809,-0.20489508532312797,0,LT,religiosity,Religiosity
Medium (4-6),471,0.3744274961406538,0.2643995091374369,0.1880425568696663,0.055279121019416025,-0.21375984373688445,0.6730461122868128,-0.621158089127852,-0.12273041955135386,-0.35614657762898405,-0.3702132141963324,-0.1173107652282209,0.2262210330035516,0.17163334499220284,-0.37194425433960293,1,LT,religiosity,Religiosity
High (7-10),495,0.25445957118131085,0.28770558341742924,0.33803074595199123,0.22510180523081147,-0.19753670092405617,0.7029431815245307,-0.6677994701028362,-0.1034745741461143,-0.4237598647339562,-0.5575925710467108,-0.24227952336373534,0.31286816468471024,0.24385671807527362,-0.3858998183586292,2,LT,religiosity,Religiosity
15-29,123,0.390882170632224,0.05890325933066906,0.29053593040423903,-0.5132735226451226,-0.7375607669839247,0.25540215343777734,-0.2508122762642328,-0.039201140052686,0.37814150178873057,0.11202977534028281,0.2936844825870791,0.1747195948674541,-0.33398825596597237,-0.14500670815845942,0,LV,age,Age group
30-44,215,0.3763584267547447,0.1054500031098257,0.44759596903769955,-0.2682657001015926,-0.5710387066115273,0.5663552519081161,-0.37454526982035496,-0.008498155172057488,-0.010009282725140088,-0.329637437718152,0.012237235437150848,0.27652298607376263,-0.09098305160166803,-0.1915217124962062,1,LV,age,Age group
45-59,253,0.3011055154937851,0.25610146876768647,0.4859768861844083,-0.058029728400539195,-0.5015335659914969,0.7580642068462707,-0.5764000119221636,-0.2676645060515919,-0.01147234895326491,-0.5301446280972126,-0.08017048718556415,0.37103917747604737,0.0661669708180782,-0.4220322589868778,2,LV,age,Age group
60-74,389,0.1924379444148885,0.4608062164330674,0.6196357544578082,0.2735957968500385,-0.12264997460567541,0.8702857387479043,-0.7167340159788125,-0.6349045689710833,-0.39730992835756573,-0.8077102735746001,-0.3375274191724258,0.5402209854454377,0.3412392664644085,-0.6758192924749479,3,LV,age,Age group
75+,214,0.2563327521267679,0.5011128718532388,0.5892587054319119,0.4355824849962322,0.135981245342229,1.1312315773850548,-0.9137829350620934,-0.9041370789146808,-0.42533692954276137,-1.037025927237749,-0.40201003488458076,0.5451857886425753,0.5672562366859826,-0.9089600069883871,4,LV,age,Age group
City & suburbs,558,0.3037310178335407,0.2644735660448,0.4603235101370387,-0.22768597103646024,-0.33722865969090665,0.7024540024061086,-0.3995983497793957,-0.17362556585306738,-0.1514275508835955,-0.5893666108808191,-0.14568771464362468,0.3623985380909193,0.047068360200768676,-0.2866119578162315,0,LV,domicil,Urbanisation
Town,244,0.30979537897737003,0.25534191504698583,0.4473221851978952,0.011769583949023521,-0.3863273856990131,0.659530455619902,-0.6163910862237046,-0.4228530559145128,0.05601143078860055,-0.45542306100996943,-0.029872083747999628,0.35133205012244045,0.09232277838936913,-0.5196220710691086,1,LV,domicil,Urbanisation
Village / rural,424,0.3214677959548475,0.280411784713111,0.561034300226254,0.16125595639683576,-0.4549954599801652,0.6541732600099069,-0.7347798013959459,-0.5106537271239661,-0.0486856485313748,-0.38443914617830977,-0.037218999584945685,0.4207230424696825,0.12014458547552591,-0.622716764259956,2,LV,domicil,Urbanisation
Low (<12 yrs),316,0.20578491157537948,0.2767555923178188,0.49052741622136475,0.06952081721761093,-0.3703044361792314,0.6682039666096361,-0.6334558346737107,-0.43708705411620824,0.010284687473914823,-0.44780869351214,-0.07724636482094857,0.38364150426959176,0.11922285728314493,-0.5352714443949594,0,LV,education,Education
Medium (12-15 yrs),549,0.3455970284879886,0.2893662132846599,0.49974031479035186,-0.049252160222442304,-0.35142525457837515,0.700814865346691,-0.5583479581796744,-0.3675937570661769,-0.09793855673236547,-0.5602128499762696,-0.10418479274021553,0.39455326403750585,0.10171579333730339,-0.4629708576229257,1,LV,education,Education
High (16+ yrs),317,0.3344531612904899,0.2103434864526518,0.4798453515427378,-0.21487717429985692,-0.43406698038546637,0.7561816127165891,-0.4179323491047472,-0.1815537093953837,-0.15558971292016163,-0.4901301480738269,-0.10375556656783289,0.3450944189976949,0.0357458193437553,-0.2997430292500654,2,LV,education,Education
Men,428,0.4032982379616223,0.17463972970658853,0.35671642242499885,-0.1810494854940102,-0.4306579921008358,0.4898696364431727,-0.4087608519112045,-0.12606911954932634,0.010736660663398635,-0.3689216657901635,0.0150377442782858,0.2656780760657937,-0.04319227954284752,-0.2674149857302654,0,LV,gender,Gender
Women,799,0.23443114530527348,0.3450983811815731,0.6017447930750758,0.055688008670137165,-0.3486415004005238,0.8335278183915281,-0.6722868365495802,-0.506099248388101,-0.14895382323364778,-0.6002540885805433,-0.17159225550297258,0.47342158712832444,0.18233429092952572,-0.5891930424688406,1,LV,gender,Gender
Low (0-3),623,0.3461131027681882,0.2206961333025742,0.41949382083498804,-0.20162037258949278,-0.42178484407249994,0.5965507204256938,-0.44105400605460343,-0.21899327090049975,0.00936395633731748,-0.42693267255822076,-0.023818537817571685,0.3200949770687811,-0.0081194218592963,-0.3300236384775516,0,LV,religiosity,Religiosity
Medium (4-6),382,0.31492597564463654,0.2508798216791329,0.5392046439413379,0.1123028991997942,-0.3711305243912225,0.749212655712586,-0.6812816876069016,-0.4139352151125046,-0.1401809368452464,-0.4976089542042423,-0.10762130513495075,0.3950422328102354,0.16367484292792658,-0.547608451359703,1,LV,religiosity,Religiosity
High (7-10),205,0.1427764708422292,0.47310280281183203,0.7038582070027989,0.31436830267319976,-0.27243481753636756,0.8897619657184705,-0.7697511866177612,-0.62248844951463,-0.3261634331779218,-0.8081868970953445,-0.3305246198103457,0.5884805049073156,0.31056515028510095,-0.6961198180661957,2,LV,religiosity,Religiosity
15-29,179,0.2009104193252642,0.01244473913008354,0.35869455845812087,-0.290042870291114,-0.4122246932693895,0.3384707966417766,-0.24936737470306103,0.2077952520011881,0.021255026149110484,-0.18565096203007797,0.01217149448143225,0.18556964879410223,-0.12126558897290896,-0.02078606135093646,0,ME,age,Age group
30-44,455,0.04778826636222948,-0.007604875959928013,0.14311428912311752,0.03973090916695634,-0.037437078149527854,0.21771318298146136,-0.06809909082029231,-0.007856164614658273,-0.19503667587477064,-0.10753271785541865,-0.08100325927582612,0.06775470658159477,0.07274510990453785,-0.037767711124017896,1,ME,age,Age group
45-59,463,0.13459860735633317,0.033348317468743435,0.18482026573304222,0.094787467625996,-0.021789861122454672,0.3114610235164617,-0.1649966112756389,-0.008168359857727335,-0.2798028679694126,-0.29681922984329395,-0.14734116348545778,0.10908429160089282,0.127596576920011,-0.0873728838805715,2,ME,age,Age group
60-74,367,-0.10758172152580664,0.2563411963660427,0.21753572560418669,0.3217523812289091,0.15582707687860542,0.43520647320353517,-0.3437054815481055,-0.134237968285381,-0.4823219587343456,-0.48252269010053245,-0.357259382925391,0.23693846098511467,0.3040689709833293,-0.23897172491674326,3,ME,age,Age group
75+,105,-0.28521078833219216,0.151184681582022,0.3617507348603096,0.5191894772805927,0.12571139653857058,0.4352318479632743,-0.19618553174995929,-0.10406450625790663,-0.611467711361937,-0.6062769257312646,-0.516589600965813,0.2564677082211659,0.36004424059414586,-0.15133281716488012,4,ME,age,Age group
City & suburbs,677,0.08677394863928141,0.05753393050661023,0.23049935485794448,0.03858866708273389,-0.05134262273704426,0.33043884876430074,-0.16253139526908839,-0.008476540524303808,-0.29842777905003415,-0.25363153316167936,-0.15649225964614089,0.14401664268227735,0.1058949643699968,-0.08550396789669608,0,ME,domicil,Urbanisation
Town,523,0.03766658829162968,0.0545322779436639,0.17247162819757988,0.04387717681861061,-0.07102002055263867,0.26337351307791196,-0.1911275293337032,0.01634756696520213,-0.13949621438254312,-0.19227343659748158,-0.09749084829801959,0.1135019530706219,0.078124039116608,-0.08738998118425054,1,ME,domicil,Urbanisation
Village / rural,384,0.07962164540015314,0.014602263771070993,0.17837135775295854,0.16864404677737435,-0.003911775710657996,0.2773210101022017,-0.12301032981889651,-0.0447054511715314,-0.27229281430860397,-0.3001664843500295,-0.15806029844934158,0.09648681076201476,0.14630458677621486,-0.0849239310133211,2,ME,domicil,Urbanisation
Low (<12 yrs),485,-0.07971693602686525,0.12166939146107365,0.2234570926805475,0.17224639699349417,0.10751594383542813,0.3662183368765539,-0.20612210136936818,-0.1118114136771827,-0.33239471107671326,-0.3251695225712817,-0.24409509914907557,0.17256324207081059,0.21535577454957922,-0.15875479219221977,0,ME,education,Education
Medium (12-15 yrs),794,0.12110157722469754,0.011704856621531742,0.26952082180728104,0.10565878640768701,-0.11132038218622127,0.2977249866768475,-0.2454891175674282,-0.013007799652342032,-0.22410061662555292,-0.22501025677758243,-0.10711955261725338,0.14061283921440643,0.09652294486904461,-0.12978750147247103,1,ME,education,Education
High (16+ yrs),164,0.19767472945632966,0.08922221617875961,0.11557068766421237,-0.12067625738669104,-0.11025941288598098,0.4177409279882321,-0.01693305866737195,0.1442538164942751,-0.38364693941178346,-0.3444727703886581,-0.1768149934480373,0.10239645192148598,0.062268419238520036,0.06366037891345158,2,ME,education,Education
Men,856,0.06551757591027091,-0.04138761120305406,0.19662050220108843,0.06181169694197212,-0.02622545859484582,0.2325485225924733,-0.09031559650740333,0.025726205111682904,-0.1788648461441863,-0.22050113168329966,-0.1087139466644465,0.07761644549901718,0.08855165755297334,-0.03286376773899055,0,ME,gender,Gender
Women,733,0.06589482654328761,0.12553703808695538,0.20592232172445124,0.08537527485836653,-0.0741040989446327,0.3640886405114834,-0.22478375573061454,-0.03368299131674001,-0.3068882515316033,-0.2666267542155478,-0.1700542047819815,0.16572967990570334,0.12510045179801918,-0.12916394085244476,1,ME,gender,Gender
Low (0-3),204,0.20864317491757345,0.032624461134034194,0.20199165483081624,-0.13743482183880734,-0.060064872568047475,0.336651707582169,-0.044018119038664344,0.032139478477790785,-0.3596651101428658,-0.22377824924770925,-0.12493339482433384,0.11730805798242522,0.0463840043917714,-0.005939320280436798,0,ME,religiosity,Religiosity
Medium (4-6),843,0.08656497850394516,-0.03492075676470734,0.16202406822748797,0.028830463446110354,0.021542318107803625,0.2137254728499207,-0.14728984444004592,-0.011531797547547407,-0.1451446334041233,-0.14989699178451368,-0.06948239376327282,0.06355165573139032,0.08755012630811655,-0.07941082099379666,1,ME,religiosity,Religiosity
High (7-10),523,-0.012523603245306509,0.1609101158141967,0.2592240067576475,0.21362412700701863,-0.15619468173176965,0.40896364792227574,-0.2061821328486259,-0.004791126492749984,-0.3573407477400484,-0.3864175741139181,-0.24920212582660511,0.2100670612859221,0.15555082176092092,-0.10540257482984783,2,ME,religiosity,Religiosity
15-29,280,0.4514650010031542,0.4610285055094605,0.8119210712327306,-0.25454412146008354,-0.6135987640103404,-0.1443930390170815,-0.9087523426497734,-0.2446447371499172,0.39571504303456595,-0.1878142261023256,0.21978860597846483,0.6364747883710955,-0.3375119748291685,-0.5766985398998453,0,NL,age,Age group
30-44,368,0.6160616484375502,0.6815782096955214,0.8784459824871457,-0.19553356305651257,-0.5372470424286327,-0.07054199241095727,-1.0523387780867448,-0.45322798625307265,0.2216655718217491,-0.4470471127510869,0.13022670250273746,0.7800120960913336,-0.26777419929870083,-0.7527833821699087,1,NL,age,Age group
45-59,417,0.7486136208198219,0.7434258774192527,0.8655142879325654,-0.2377428815614081,-0.4814377473861753,0.032286852823708224,-1.1096723702217774,-0.5274097696214252,0.15850327881773701,-0.5553859264037417,0.11724365774460567,0.8044700826759092,-0.2289645920412917,-0.8185410699216014,2,NL,age,Age group
60-74,418,0.6722206403067673,0.7601195206214164,0.8448193992805069,-0.07310239855025566,-0.20178490229795712,0.15125582502478413,-1.1944818805639896,-0.7307484534167358,-0.008177631003017721,-0.599424992241169,0.021539339020860183,0.8024694599509616,-0.041210491941142874,-0.9626151669903628,3,NL,age,Age group
75+,187,0.5031988027270927,0.7712016426580512,0.8578557387253785,0.1658010490445774,0.07375932671450974,0.28843033827516623,-1.3656925121636332,-0.9058994813195509,0.030833801612290195,-0.824152048581197,-0.09670648141393798,0.8145286906917149,0.17599690467808443,-1.135795996741592,4,NL,age,Age group
City & suburbs,455,0.6467840081799272,0.7044891557614795,0.8095530484271333,-0.24446444429793449,-0.47431786107296325,-0.0015429921493559842,-1.0431860212651787,-0.46600913181522496,0.17285805507448682,-0.45641228584520815,0.12107659246973528,0.7570211020943063,-0.24010843250675126,-0.7545975765402019,0,NL,domicil,Urbanisation
Town,408,0.5843040230485288,0.6824031934281116,0.8663203529276917,-0.20919558141003625,-0.3923482228974989,-0.014797482598579693,-1.0707482311732075,-0.49108655883296337,0.16858276021762209,-0.47429447461787155,0.0928641028827598,0.7743617731779017,-0.20544709563537158,-0.7809173950030854,1,NL,domicil,Urbanisation
Village / rural,811,0.6064941400925318,0.6490352677860951,0.8673777146498044,-0.07717897430011258,-0.3761033834743038,0.05683764339101066,-1.138042056255845,-0.5824484110514848,0.17949595879225272,-0.5143336034439255,0.090552165146953,0.7582064912179497,-0.13214823812780188,-0.8602452336536651,2,NL,domicil,Urbanisation
Low (<12 yrs),348,0.43643869559994025,0.6104047246865117,0.8429612872862049,0.06578666838072406,-0.26568808089842766,0.21216265329500564,-1.1176237985340887,-0.6467391741068261,0.17969689102414618,-0.6210534301449939,-0.0016392811736357896,0.7266830059863584,0.004087080259100672,-0.8821814863204573,0,NL,education,Education
Medium (12-15 yrs),584,0.5896417170727348,0.6310354221473532,0.8753852014137706,-0.1075040955519353,-0.3348531369778335,0.06494934608375662,-1.1321782109269047,-0.5515061423448526,0.17136759363134424,-0.5300214275722461,0.07699596104394432,0.7532103117805619,-0.12580262881533735,-0.8418421766358788,1,NL,education,Education
High (16+ yrs),736,0.7371567748401953,0.7462124932742953,0.831087663571607,-0.32338076485987544,-0.55727301725145,-0.12571199465132735,-1.045418014777175,-0.4434269174153539,0.175578485248338,-0.37233587901716864,0.18013312702378817,0.7886500784229511,-0.33545525892088424,-0.7444224660962645,2,NL,education,Education
Men,834,0.59671538552737,0.604801508374148,0.7531945271638104,-0.18343761525286137,-0.38661949510847793,-0.057969226389690945,-1.0078852702238073,-0.4204997909846535,0.17944308768123013,-0.38913776779112025,0.12900690180582663,0.6789980177689792,-0.20934211225034338,-0.7141925306042303,0,NL,gender,Gender
Women,841,0.6278724084635993,0.7373142938605832,0.9479514531910695,-0.12499872829949091,-0.4258449343865174,0.10472088899843146,-1.1827769986558014,-0.6369194969930553,0.17043566562989673,-0.5864294104186756,0.07062622122494012,0.8426328735258265,-0.14870759122919225,-0.9098482478244282,1,NL,gender,Gender
Low (0-3),843,0.6759303525588496,0.6830697993342078,0.8597128414802943,-0.35047390775396803,-0.5481205237066109,-0.045432150860986585,-1.051886277783167,-0.46285290063363976,0.2703694369797238,-0.374916228350262,0.19046118706277046,0.771391320407251,-0.31467552744052185,-0.7573695892084034,0,NL,religiosity,Religiosity
Medium (4-6),373,0.6165041515509461,0.6491869109929425,0.8254117407433421,-0.06319949751468039,-0.3316312813590716,0.041654673197017655,-1.1333526327496872,-0.5703316987144311,0.12609968745382208,-0.49717072582781113,0.08181103772565235,0.7372993258681423,-0.11772536855891143,-0.8518421657320592,1,NL,religiosity,Religiosity
High (7-10),451,0.49105911861003493,0.6716533458904612,0.8599968571716768,0.1479140157874436,-0.20171942204278176,0.13403319602991873,-1.1571308730920513,-0.6169636997270835,0.029726602581318914,-0.695091894562089,-0.0581020577902451,0.765825101531069,0.026742596591526845,-0.8870472864095674,2,NL,religiosity,Religiosity
15-29,258,0.3408355887948764,0.40882127862098644,0.8158155619861434,-0.6263043962642295,-0.2217389205625206,-0.02359406600416081,-0.7910677440689462,-0.1803428241995513,0.19746086028116863,-0.11850205654589406,0.13993146417671704,0.612318420303565,-0.2905457942769704,-0.48570528413424874,0,NO,age,Age group
30-44,305,0.515973498817453,0.7394600508684419,0.9784078291561837,-0.3266692329312481,-0.0003448987564652394,0.09891910057354066,-1.0659989189597554,-0.5619476142382587,-0.13909741369725326,-0.6266930126846412,-0.08269025135021905,0.8589339400123127,-0.0760316770380576,-0.813973266599007,1,NO,age,Age group
45-59,345,0.5697795749121595,0.7415451358654721,1.082829877335849,-0.25724699173500626,0.23558856982453105,0.17260148791521907,-1.0605125194186196,-0.935254343841804,-0.1651211566237881,-0.7671894717002372,-0.12084368447062192,0.9121875066006604,0.050314355334914636,-0.9978834316302118,2,NO,age,Age group
60-74,291,0.5672427120506421,0.8491893519132891,1.050306390735587,-0.12393435024819766,0.46178898456219775,0.20181619520480515,-1.2210400163916182,-0.9956129894473735,-0.4171431355369847,-0.7987468926135192,-0.2162157720332872,0.949747871324438,0.17989027650626838,-1.1083265029194957,3,NO,age,Age group
75+,120,0.5733326841632304,0.8145296029214667,0.9565939832276549,0.1007559847088877,0.630584161690879,0.4528955992578074,-1.307244600630853,-0.7811191707601448,-0.6390986581280519,-1.19578768293417,-0.4173910210503167,0.885561793074561,0.3947452485525248,-1.044181885695499,4,NO,age,Age group
City & suburbs,428,0.5214210538858923,0.6641330881231126,0.9008113465033749,-0.4264652702755167,-0.04128033532911169,0.08639132161152774,-1.001921775103239,-0.47535266726417547,-0.06329312754977598,-0.4991257994605028,-0.012674223059886995,0.7824722173132438,-0.1271180946643669,-0.7386372211837072,0,NO,domicil,Urbanisation
